user_id;movie_id;episodes_watched;movie_id;episodes;liked
13397554905612467570;18480;1;18480;10;0
13397554905612467570;17241;9;17241;50;0
13397554905612467570;17968;6;17968;13;0
13397554905612467570;15635;1;15635;104;0
13402278880938075800;17816;1;17816;10;0
13402278880938075800;17241;16;17241;50;1
13402278880938075800;18484;1;18484;8;0
13402278880938075800;17517;5;17517;10;0
13402278880938075800;15368;12;15368;28;1
13402278880938075800;15339;1;15339;12;0
13406693921789362528;13338;1;13338;12;0
13406693921789362528;15305;2;15305;10;0
13406693921789362528;19006;6;19006;10;1
13406693921789362528;19644;4;19644;113;0
13413035949380897448;12304;7;12304;230;0
13413035949380897448;19006;10;19006;10;1
13413035949380897448;19647;1;19647;162;0
13415367912884466044;17821;2;17821;16;0
13415367912884466044;16410;1;16410;6;0
13415367912884466044;15285;4;15285;96;0
13415367912884466044;15311;6;15311;12;0
13415367912884466044;17747;1;17747;8;0
13415367912884466044;15343;2;15343;11;0
13415367912884466044;19247;1;19247;4;0
13415367912884466044;18540;1;18540;12;0
13415367912884466044;11552;1;11552;197;0
13415367912884466044;15388;11;15388;48;1
13415367912884466044;15308;7;15308;24;0
13415367912884466044;17335;10;17335;20;1
13415367912884466044;19642;6;19642;108;0
13415367912884466044;17727;3;17727;18;0
13415367912884466044;19645;4;19645;120;0
13415367912884466044;15323;2;15323;20;0
13415367912884466044;19648;2;19648;104;0
13415367912884466044;18543;5;18543;7;1
13415367912884466044;15214;4;15214;45;0
13415367912884466044;16631;1;16631;13;0
13415367912884466044;15340;1;15340;38;0
13415367912884466044;16073;1;16073;10;0
13415367912884466044;15369;2;15369;28;0
13415367912884466044;18089;1;18089;44;0
13415367912884466044;15390;3;15390;16;0
13415367912884466044;18484;1;18484;8;0
13415367912884466044;15782;1;15782;21;0
13415367912884466044;13647;4;13647;5;1
13415367912884466044;11603;1;11603;16;0
13415367912884466044;15353;1;15353;7;0
13415367912884466044;14460;4;14460;15;0
13415367912884466044;20033;1;20033;6;0
13415367912884466044;15393;20;15393;78;1
13415367912884466044;17517;6;17517;10;1
13415367912884466044;17931;1;17931;26;0
13415367912884466044;15286;4;15286;65;0
13415367912884466044;18295;6;18295;8;1
13415367912884466044;15378;1;15378;63;0
13415367912884466044;17611;3;17611;13;0
13415367912884466044;17402;1;17402;10;0
13415367912884466044;14437;4;14437;8;0
13415367912884466044;18026;5;18026;20;0
13415367912884466044;16770;2;16770;23;0
13415367912884466044;17840;1;17840;4;0
13415367912884466044;18787;6;18787;8;1
13415367912884466044;17968;1;17968;13;0
13415367912884466044;15326;6;15326;12;0
13415367912884466044;11602;1;11602;1;1
13415367912884466044;13122;2;13122;13;0
13415367912884466044;17289;1;17289;20;0
13415367912884466044;13645;3;13645;6;0
13415367912884466044;18199;1;18199;4;0
13415367912884466044;15391;1;15391;66;0
13415367912884466044;16676;1;16676;22;0
13415367912884466044;13270;3;13270;4;1
13415367912884466044;15677;1;15677;23;0
13415367912884466044;15368;1;15368;28;0
13415367912884466044;15365;1;15365;24;0
13415367912884466044;17295;5;17295;12;0
13415367912884466044;16010;1;16010;10;0
13415367912884466044;15904;2;15904;10;0
13415367912884466044;15306;1;15306;4;0
13415367912884466044;14410;1;14410;13;0
13415367912884466044;17845;2;17845;28;0
13415367912884466044;15200;4;15200;4;1
13415367912884466044;17167;1;17167;1;1
13415367912884466044;20287;1;20287;1;1
13415367912884466044;13237;1;13237;14;0
13415367912884466044;19789;6;19789;36;0
13415367912884466044;17906;2;17906;16;0
13415367912884466044;17491;4;17491;8;0
13415367912884466044;17694;1;17694;4;0
13415367912884466044;15387;28;15387;49;1
13415367912884466044;15335;1;15335;12;0
13415367912884466044;18667;4;18667;151;0
13415367912884466044;15361;1;15361;4;0
13415367912884466044;15384;2;15384;20;0
13415367912884466044;17820;3;17820;14;0
13415367912884466044;16486;2;16486;13;0
13415367912884466044;15301;1;15301;8;0
13415367912884466044;15905;1;15905;7;0
13415367912884466044;13395;1;13395;8;0
13415367912884466044;18716;1;18716;4;0
13415367912884466044;17539;2;17539;101;0
13415367912884466044;19643;3;19643;114;0
13415367912884466044;12304;1;12304;230;0
13415367912884466044;17677;1;17677;22;0
13415367912884466044;13930;1;13930;4;0
13415367912884466044;15344;5;15344;16;0
13415367912884466044;17654;2;17654;9;0
13415367912884466044;15714;1;15714;13;0
13415367912884466044;13352;2;13352;134;0
13415367912884466044;18808;1;18808;16;0
13415367912884466044;17288;1;17288;20;0
13415367912884466044;5744;1;5744;10;0
13415367912884466044;15373;1;15373;125;0
13415367912884466044;18994;7;18994;9;1
13415367912884466044;16996;1;16996;22;0
13415367912884466044;18991;1;18991;10;0
13415367912884466044;13671;1;13671;13;0
13415367912884466044;17292;1;17292;20;0
13415367912884466044;15374;5;15374;100;0
13415367912884466044;17366;1;17366;10;0
13415367912884466044;19676;1;19676;6;0
13415367912884466044;18966;1;18966;10;0
13415367912884466044;18992;3;18992;9;0
13415367912884466044;18362;3;18362;10;0
13415367912884466044;15637;1;15637;13;0
13415367912884466044;16630;1;16630;3;0
13415367912884466044;15371;1;15371;66;0
13415367912884466044;18408;3;18408;13;0
13415367912884466044;18173;1;18173;10;0
13415367912884466044;19295;5;19295;10;0
13415367912884466044;13736;1;13736;10;0
13415367912884466044;17878;1;17878;37;0
13415367912884466044;15395;1;15395;11;0
13415367912884466044;12464;2;12464;20;0
13415367912884466044;16812;1;16812;18;0
13415367912884466044;15295;5;15295;40;0
13415367912884466044;16924;6;16924;8;1
13415367912884466044;15375;2;15375;20;0
13415367912884466044;16709;1;16709;13;0
13415367912884466044;12256;5;12256;7;1
13415367912884466044;19363;1;19363;4;0
13415367912884466044;11577;1;11577;6;0
13415367912884466044;14409;1;14409;5;0
13415367912884466044;16639;3;16639;13;0
13415367912884466044;15399;1;15399;9;0
13415367912884466044;13882;2;13882;8;0
13415367912884466044;15691;1;15691;4;0
13415367912884466044;15299;10;15299;38;1
13415367912884466044;13567;1;13567;32;0
13415367912884466044;15569;3;15569;10;0
13415367912884466044;19004;2;19004;10;0
13415367912884466044;17744;1;17744;12;0
13415367912884466044;18975;2;18975;5;0
13415367912884466044;18162;1;18162;16;0
13415367912884466044;15333;1;15333;25;0
13415367912884466044;15309;10;15309;20;1
13415367912884466044;15389;2;15389;79;0
13415367912884466044;17287;2;17287;20;0
13415367912884466044;18223;1;18223;4;0
13415367912884466044;15601;1;15601;13;0
13415367912884466044;15289;4;15289;46;0
13434283895121299229;19789;5;19789;36;0
13434283895121299229;18966;9;18966;10;1
13434283895121299229;18991;10;18991;10;1
13434283895121299229;16705;9;16705;10;1
13434283895121299229;19644;5;19644;113;0
13434283895121299229;16901;9;16901;10;1
13434283895121299229;16551;7;16551;7;1
13448736013366366498;18484;5;18484;8;1
13448736013366366498;0;2;0;99;0
13448736013366366498;17518;2;17518;82;0
13448736013366366498;15245;1;15245;89;0
13448736013366366498;12304;26;12304;230;1
13448736013366366498;17241;16;17241;50;1
13448736013366366498;17295;6;17295;12;0
13454006841064204349;17816;10;17816;10;1
13454006841064204349;19628;1;19628;38;0
13454006841064204349;15624;7;15624;20;0
13454006841064204349;11561;1;11561;214;0
13454006841064204349;13563;3;13563;49;0
13454006841064204349;16757;1;16757;56;0
13454006841064204349;17241;28;17241;50;1
13454006841064204349;7735;8;7735;75;0
13454006841064204349;18089;1;18089;44;0
13469870294765645700;18667;27;18667;151;1
13469870294765645700;12304;105;12304;230;1
13469870294765645700;13812;28;13812;99;1
13469870294765645700;18814;1;18814;3;0
13469870294765645700;7682;11;7682;16;1
13469870294765645700;11862;26;11862;35;1
13469870294765645700;13563;19;13563;49;1
13469870294765645700;18089;13;18089;44;1
13469870294765645700;17518;78;17518;82;1
13469870294765645700;13567;1;13567;32;0
13469870294765645700;18476;4;18476;122;0
13469870294765645700;17679;1;17679;4;0
13469870294765645700;16228;8;16228;8;1
13469870294765645700;16546;1;16546;26;0
13469870294765645700;12300;32;12300;173;1
13470773324587044429;17874;10;17874;24;1
13470773324587044429;18362;1;18362;10;0
13470773324587044429;13189;10;13189;10;1
13470773324587044429;13109;10;13109;10;1
13470773324587044429;15356;2;15356;31;0
13470773324587044429;15285;14;15285;96;1
13470773324587044429;12561;9;12561;9;1
13470773324587044429;18173;10;18173;10;1
13470773324587044429;19377;1;19377;1;1
13470773324587044429;13214;10;13214;10;1
13470773324587044429;13272;18;13272;20;1
13470773324587044429;17517;5;17517;10;0
13470773324587044429;19721;2;19721;27;0
13470773324587044429;13647;1;13647;5;0
13470773324587044429;15637;7;15637;13;1
13470773324587044429;16273;1;16273;2;0
13494646830467134769;16622;1;16622;20;0
13502218410820126989;16757;9;16757;56;0
13502218410820126989;13930;1;13930;4;0
13502218410820126989;19628;9;19628;38;0
13503244797620757142;18362;2;18362;10;0
13503244797620757142;17517;2;17517;10;0
13503244797620757142;19628;1;19628;38;0
13503244797620757142;12212;1;12212;51;0
13503244797620757142;17931;1;17931;26;0
13503244797620757142;17518;16;17518;82;1
13503244797620757142;18373;1;18373;13;0
13503244797620757142;12304;43;12304;230;1
13503244797620757142;15393;2;15393;78;0
13508252891247064342;13940;13;13940;13;1
13508252891247064342;13934;13;13934;13;1
13508252891247064342;13951;13;13951;13;1
13508252891247064342;16534;8;16534;8;1
13508252891247064342;18295;8;18295;8;1
13508252891247064342;13863;11;13863;13;1
13508551284865490267;17694;3;17694;4;1
13516044329342841687;11561;6;11561;214;0
13522167008097006160;17295;6;17295;12;0
13522167008097006160;17286;7;17286;14;0
13522167008097006160;18142;5;18142;70;0
13522167008097006160;14437;8;14437;8;1
13522167008097006160;15289;10;15289;46;1
13522397450411925146;12304;25;12304;230;1
13522397450411925146;19628;4;19628;38;0
13522397450411925146;17518;10;17518;82;1
13522397450411925146;11561;1;11561;214;0
13522397450411925146;19112;1;19112;9;0
13522397450411925146;13563;3;13563;49;0
13522397450411925146;7735;21;7735;75;1
13522828163778433664;0;1;0;99;0
13522828163778433664;19542;1;19542;1;1
13522828163778433664;10084;1;10084;13;0
13522828163778433664;17518;3;17518;82;0
13522828163778433664;19646;1;19646;122;0
13522828163778433664;13951;4;13951;13;0
13522828163778433664;19647;1;19647;162;0
13531179720699185619;15681;1;15681;22;0
13531179720699185619;15289;1;15289;46;0
13531179720699185619;18484;1;18484;8;0
13531179720699185619;17517;1;17517;10;0
13531179720699185619;15344;2;15344;16;0
13531179720699185619;15334;2;15334;20;0
13538410309891655004;8894;2;8894;6;0
13540147986920365380;12497;1;12497;15;0
13540147986920365380;19026;1;19026;56;0
13540147986920365380;13567;1;13567;32;0
13540147986920365380;16757;20;16757;56;1
13540147986920365380;14435;1;14435;149;0
13549537515440678664;13352;1;13352;134;0
13561645943125631374;15385;2;15385;10;0
13561645943125631374;15387;1;15387;49;0
13562711718309785247;16757;26;16757;56;1
13562711718309785247;17679;1;17679;4;0
13562711718309785247;17241;8;17241;50;0
13562711718309785247;19026;15;19026;56;1
13562711718309785247;17852;22;17852;22;1
13562711718309785247;18476;6;18476;122;0
13562711718309785247;12212;43;12212;51;1
13562711718309785247;16829;3;16829;10;0
13562711718309785247;18089;2;18089;44;0
13562711718309785247;17671;3;17671;23;0
13562711718309785247;13352;1;13352;134;0
13562711718309785247;16996;21;16996;22;1
13562711718309785247;17518;36;17518;82;1
13562711718309785247;0;2;0;99;0
13562711718309785247;18543;4;18543;7;1
13562711718309785247;15635;3;15635;104;0
13589832494700584758;18808;7;18808;16;0
13589832494700584758;17874;12;17874;24;1
13593765184635581353;17079;4;17079;13;0
13593765184635581353;12304;3;12304;230;0
13593765184635581353;16397;2;16397;22;0
13593765184635581353;16975;13;16975;13;1
13593765184635581353;17518;1;17518;82;0
13593765184635581353;19645;2;19645;120;0
13593765184635581353;16622;19;16622;20;1
13593765184635581353;16721;20;16721;20;1
13593765184635581353;18373;1;18373;13;0
13593765184635581353;16852;20;16852;20;1
13593765184635581353;19628;9;19628;38;0
13599465887881695022;13286;2;13286;26;0
13599465887881695022;13399;13;13399;13;1
13599465887881695022;18349;1;18349;1;1
13599465887881695022;17241;1;17241;50;0
13599465887881695022;12306;2;12306;85;0
13599465887881695022;13122;1;13122;13;0
13599465887881695022;14460;5;14460;15;0
13599465887881695022;16757;5;16757;56;0
13599465887881695022;15677;1;15677;23;0
13599465887881695022;16830;1;16830;22;0
13599465887881695022;17402;1;17402;10;0
13599465887881695022;18141;1;18141;2;0
13599465887881695022;17659;3;17659;14;0
13599465887881695022;12561;1;12561;9;0
13599465887881695022;18476;1;18476;122;0
13599465887881695022;12497;1;12497;15;0
13599465887881695022;13863;1;13863;13;0
13599465887881695022;7858;1;7858;13;0
13599465887881695022;18458;1;18458;26;0
13599465887881695022;13237;4;13237;14;0
13608050363634774422;15371;1;15371;66;0
13618498726065825128;15299;1;15299;38;0
13618498726065825128;18162;4;18162;16;0
13618498726065825128;15357;10;15357;16;1
13618498726065825128;15334;10;15334;20;1
13618498726065825128;15389;31;15389;79;1
13618498726065825128;7735;4;7735;75;0
13618498726065825128;12561;2;12561;9;0
13618498726065825128;15387;2;15387;49;0
13618498726065825128;15340;19;15340;38;1
13618498726065825128;19645;3;19645;120;0
13618498726065825128;19899;1;19899;6;0
13618498726065825128;18362;2;18362;10;0
13618498726065825128;13272;1;13272;20;0
13618498726065825128;17517;1;17517;10;0
13625659003106511945;18300;1;18300;9;0
13625659003106511945;15369;2;15369;28;0
13625659003106511945;17079;1;17079;13;0
13625659003106511945;17517;5;17517;10;0
13625659003106511945;19648;2;19648;104;0
13625659003106511945;18026;1;18026;20;0
13625659003106511945;16676;1;16676;22;0
13625659003106511945;19645;3;19645;120;0
13625659003106511945;19521;7;19521;10;1
13625659003106511945;17679;1;17679;4;0
13627469382356074631;17241;5;17241;50;0
13627469382356074631;19789;4;19789;36;0
13627469382356074631;12489;1;12489;3;0
13627469382356074631;16724;11;16724;39;1
13627469382356074631;19628;14;19628;38;1
13627469382356074631;19981;1;19981;22;0
13627469382356074631;12497;6;12497;15;0
13627469382356074631;13567;1;13567;32;0
13627469382356074631;12306;9;12306;85;0
13627469382356074631;10285;1;10285;36;0
13627469382356074631;16757;5;16757;56;0
13631564354670140657;16814;1;16814;24;0
13631564354670140657;18787;1;18787;8;0
13631564354670140657;15289;1;15289;46;0
13631564354670140657;15304;1;15304;16;0
13631564354670140657;17694;1;17694;4;0
13631564354670140657;11582;1;11582;24;0
13631564354670140657;18362;1;18362;10;0
13631564354670140657;17077;1;17077;15;0
13631564354670140657;19647;1;19647;162;0
13631564354670140657;16228;1;16228;8;0
13631564354670140657;15530;1;15530;7;0
13631564354670140657;15293;7;15293;16;0
13631564354670140657;18994;1;18994;9;0
13631564354670140657;15369;3;15369;28;0
13631564354670140657;15299;1;15299;38;0
13637521131903553508;15388;8;15388;48;0
13637521131903553508;17874;3;17874;24;0
13637521131903553508;19485;1;19485;7;0
13637521131903553508;18985;10;18985;10;1
13637521131903553508;14437;5;14437;8;1
13637521131903553508;17815;1;17815;10;0
13637521131903553508;13725;6;13725;6;1
13637521131903553508;18669;4;18669;13;0
13637521131903553508;18332;1;18332;16;0
13637521131903553508;18165;23;18165;23;1
13637521131903553508;19206;8;19206;8;1
13637521131903553508;15392;31;15392;126;1
13637521131903553508;17840;4;17840;4;1
13637521131903553508;19803;20;19803;20;1
13637521131903553508;18026;10;18026;20;1
13637521131903553508;15390;1;15390;16;0
13637521131903553508;16829;1;16829;10;0
13637521131903553508;16830;18;16830;22;1
13637521131903553508;18085;22;18085;22;1
13637521131903553508;17295;6;17295;12;0
13637521131903553508;17999;8;17999;8;1
13637521131903553508;16293;24;16293;47;1
13637521131903553508;16672;13;16672;13;1
13637521131903553508;16676;22;16676;22;1
13637521131903553508;18697;1;18697;10;0
13637521131903553508;17286;1;17286;14;0
13659309390732796301;16757;6;16757;56;0
13659309390732796301;11561;6;11561;214;0
13659309390732796301;17517;3;17517;10;0
13659309390732796301;18484;1;18484;8;0
13659309390732796301;7682;11;7682;16;1
13659309390732796301;18476;5;18476;122;0
13672388188277476730;18362;1;18362;10;0
13672388188277476730;15384;1;15384;20;0
13672388188277476730;17517;1;17517;10;0
13672388188277476730;15387;1;15387;49;0
13672388188277476730;15368;5;15368;28;0
13672388188277476730;15289;1;15289;46;0
13672388188277476730;18026;1;18026;20;0
13672388188277476730;15285;30;15285;96;1
13672388188277476730;19006;10;19006;10;1
13672388188277476730;19717;7;19717;10;1
13672388188277476730;19270;1;19270;6;0
13672388188277476730;15356;1;15356;31;0
13672388188277476730;19645;8;19645;120;0
13672388188277476730;15340;2;15340;38;0
13672388188277476730;19004;2;19004;10;0
13672388188277476730;15286;1;15286;65;0
13672388188277476730;18484;1;18484;8;0
13672388188277476730;18994;2;18994;9;0
13728865478054731184;17288;1;17288;20;0
13728865478054731184;13352;1;13352;134;0
13728865478054731184;16073;10;16073;10;1
13728865478054731184;17816;1;17816;10;0
13728865478054731184;15334;2;15334;20;0
13728865478054731184;16770;10;16770;23;1
13728865478054731184;19354;4;19354;4;1
13728865478054731184;13270;1;13270;4;0
13728865478054731184;11577;5;11577;6;1
13728865478054731184;17295;4;17295;12;0
13729611301750061351;19791;1;19791;36;0
13743626549388350248;19789;3;19789;36;0
13747594520683010149;19026;3;19026;56;0
13747594520683010149;19645;1;19645;120;0
13747594520683010149;15782;16;15782;21;1
13747594520683010149;19643;2;19643;114;0
13747594520683010149;19646;1;19646;122;0
13747594520683010149;19542;1;19542;1;1
13747594520683010149;10285;2;10285;36;0
13747594520683010149;15526;2;15526;10;0
13747594520683010149;13214;10;13214;10;1
13747594520683010149;18373;2;18373;13;0
13747594520683010149;17852;13;17852;22;1
13747594520683010149;17999;8;17999;8;1
13747594520683010149;13736;10;13736;10;1
13747594520683010149;15245;10;15245;89;1
13747594520683010149;15637;8;15637;13;1
13747594520683010149;16954;18;16954;22;1
13747594520683010149;19785;2;19785;36;0
13747594520683010149;16757;13;16757;56;1
13747594520683010149;18808;8;18808;16;0
13747594520683010149;13272;2;13272;20;0
13747594520683010149;13352;2;13352;134;0
13747594520683010149;13567;1;13567;32;0
13747594520683010149;15604;4;15604;4;1
13747594520683010149;18332;1;18332;16;0
13758929063939870216;18362;1;18362;10;0
13758929063939870216;18484;1;18484;8;0
13758929063939870216;16365;1;16365;2;0
13758929063939870216;18162;1;18162;16;0
13758929063939870216;17679;2;17679;4;0
13758929063939870216;11577;1;11577;6;0
13772590330596334434;16975;4;16975;13;0
13772590330596334434;13554;3;13554;6;0
13772590330596334434;12443;1;12443;8;0
13772590330596334434;18085;1;18085;22;0
13772590330596334434;17079;1;17079;13;0
13772590330596334434;19485;1;19485;7;0
13772590330596334434;13270;1;13270;4;0
13772590330596334434;11577;1;11577;6;0
13772590330596334434;13489;1;13489;6;0
13772870785537809021;15385;2;15385;10;0
13772870785537809021;19366;1;19366;8;0
13772870785537809021;19004;1;19004;10;0
13772870785537809021;15294;8;15294;16;0
13772870785537809021;19791;1;19791;36;0
13772870785537809021;18336;1;18336;4;0
13789816479359555536;17485;1;17485;3;0
13789816479359555536;18484;8;18484;8;1
13789816479359555536;18336;2;18336;4;0
13789816479359555536;17517;1;17517;10;0
13789816479359555536;15384;11;15384;20;1
13789816479359555536;15368;1;15368;28;0
13789816479359555536;15904;1;15904;10;0
13789816479359555536;17844;1;17844;30;0
13789816479359555536;15214;1;15214;45;0
13789816479359555536;15285;54;15285;96;1
13789816479359555536;15305;1;15305;10;0
13789816479359555536;15385;1;15385;10;0
13789816479359555536;15382;1;15382;46;0
13789816479359555536;18362;1;18362;10;0
13789816479359555536;15370;2;15370;20;0
13789816479359555536;18994;9;18994;9;1
13796559784962025254;13272;11;13272;20;1
13797078427447306597;12212;1;12212;51;0
13797078427447306597;16757;5;16757;56;0
13797078427447306597;19791;4;19791;36;0
13797078427447306597;19643;15;19643;114;1
13805582058135476502;17861;2;17861;4;0
13805582058135476502;16410;4;16410;6;1
13805582058135476502;17840;3;17840;4;1
13805582058135476502;15335;2;15335;12;0
13805582058135476502;14409;1;14409;5;0
13805582058135476502;13930;1;13930;4;0
13805582058135476502;14396;1;14396;4;0
13805582058135476502;15210;1;15210;4;0
13810460677656826333;13492;28;13492;28;1
13810460677656826333;18221;13;18221;13;1
13810460677656826333;18281;13;18281;13;1
13810460677656826333;18558;13;18558;13;1
13810460677656826333;18346;13;18346;13;1
13810460677656826333;15299;1;15299;38;0
13810460677656826333;15293;2;15293;16;0
13810460677656826333;15286;3;15286;65;0
13810460677656826333;18026;10;18026;20;1
13810460677656826333;16770;23;16770;23;1
13810460677656826333;15331;8;15331;16;0
13810460677656826333;13914;14;13914;14;1
13810460677656826333;17573;6;17573;6;1
13810460677656826333;18408;13;18408;13;1
13810460677656826333;16591;19;16591;23;1
13810460677656826333;18300;1;18300;9;0
13810460677656826333;18489;13;18489;13;1
13810460677656826333;16079;2;16079;11;0
13816233686172871750;18102;13;18102;13;1
13816233686172871750;13346;1;13346;13;0
13816233686172871750;18484;1;18484;8;0
13816233686172871750;13441;1;13441;13;0
13816233686172871750;16713;10;16713;10;1
13816233686172871750;17928;6;17928;6;1
13816233686172871750;16630;3;16630;3;1
13823554640586747514;16676;1;16676;22;0
13823554640586747514;12304;16;12304;230;1
13823554640586747514;17654;1;17654;9;0
13823554640586747514;11553;1;11553;51;0
13823554640586747514;17517;3;17517;10;0
13838855265629373160;14396;1;14396;4;0
13838855265629373160;16829;1;16829;10;0
13838855265629373160;17908;1;17908;6;0
13838855265629373160;15598;1;15598;12;0
13838855265629373160;17931;1;17931;26;0
13838855265629373160;19108;6;19108;6;1
13838855265629373160;16958;1;16958;8;0
13838855265629373160;17292;1;17292;20;0
13838855265629373160;16486;1;16486;13;0
13838855265629373160;18484;8;18484;8;1
13838855265629373160;17742;1;17742;20;0
13838855265629373160;17164;3;17164;9;0
13838855265629373160;17820;1;17820;14;0
13838855265629373160;15391;1;15391;66;0
13838855265629373160;17845;3;17845;28;0
13838855265629373160;17348;1;17348;4;0
13838855265629373160;18373;3;18373;13;0
13838855265629373160;17186;1;17186;18;0
13838855265629373160;18173;1;18173;10;0
13838855265629373160;18362;5;18362;10;0
13838855265629373160;16630;1;16630;3;0
13838855265629373160;14487;2;14487;18;0
13838855265629373160;15293;2;15293;16;0
13838855265629373160;17079;13;17079;13;1
13838855265629373160;17909;1;17909;45;0
13838855265629373160;15387;28;15387;49;1
13838855265629373160;15299;1;15299;38;0
13838855265629373160;15691;1;15691;4;0
13838855265629373160;13930;1;13930;4;0
13838855265629373160;15393;38;15393;78;1
13838855265629373160;13270;1;13270;4;0
13838855265629373160;15368;1;15368;28;0
13838855265629373160;15390;1;15390;16;0
13838855265629373160;17162;1;17162;4;0
13838855265629373160;13335;1;13335;8;0
13838855265629373160;18643;10;18643;10;1
13838855265629373160;18547;1;18547;10;0
13838855265629373160;14871;1;14871;10;0
13838855265629373160;18441;1;18441;13;0
13838855265629373160;15289;1;15289;46;0
13838855265629373160;18701;11;18701;11;1
13838855265629373160;15369;1;15369;28;0
13838855265629373160;16969;1;16969;13;0
13838855265629373160;15323;6;15323;20;0
13838855265629373160;19247;1;19247;4;0
13838855265629373160;17727;1;17727;18;0
13838855265629373160;17653;1;17653;16;0
13838855265629373160;15343;1;15343;11;0
13838855265629373160;17821;2;17821;16;0
13838855265629373160;17654;1;17654;9;0
13838855265629373160;16975;13;16975;13;1
13838855265629373160;18787;1;18787;8;0
13838855265629373160;17711;1;17711;15;0
13851928247560798631;13270;1;13270;4;0
13851928247560798631;13647;1;13647;5;0
13851928247560798631;13352;1;13352;134;0
13857178901161308924;16817;1;16817;10;0
13857178901161308924;18808;8;18808;16;0
13857178901161308924;17234;14;17234;91;1
13857178901161308924;19026;23;19026;56;1
13857178901161308924;16714;2;16714;8;0
13857178901161308924;19645;1;19645;120;0
13857178901161308924;18476;22;18476;122;1
13883802805912100530;18697;2;18697;10;0
13883802805912100530;11577;1;11577;6;0
13895268424610393078;19026;1;19026;56;0
13895268424610393078;16770;3;16770;23;0
13895268424610393078;7735;55;7735;75;1
13895268424610393078;0;1;0;99;0
13916939010352791557;15310;1;15310;3;0
13916939010352791557;17291;2;17291;20;0
13916939010352791557;17288;2;17288;20;0
13916939010352791557;15385;4;15385;10;0
13916939010352791557;17287;1;17287;20;0
13916939010352791557;17290;2;17290;20;0
13916939010352791557;15369;1;15369;28;0
13916939010352791557;17289;1;17289;20;0
13916994629127361709;19785;1;19785;36;0
13916994629127361709;17517;3;17517;10;0
13916994629127361709;19644;2;19644;113;0
13916994629127361709;19646;1;19646;122;0
13916994629127361709;12304;1;12304;230;0
13916994629127361709;18165;11;18165;23;1
13916994629127361709;19647;9;19647;162;0
13916994629127361709;18085;15;18085;22;1
13939779156155832783;19206;3;19206;8;0
13944738976569791811;7735;8;7735;75;0
13949184319126044670;13736;1;13736;10;0
13949184319126044670;15385;2;15385;10;0
13949184319126044670;15334;1;15334;20;0
13949184319126044670;15374;1;15374;100;0
13949184319126044670;15383;1;15383;25;0
13949184319126044670;17291;12;17291;20;1
13949184319126044670;16770;1;16770;23;0
13949184319126044670;18362;1;18362;10;0
13949184319126044670;15388;8;15388;48;0
13949184319126044670;17292;3;17292;20;0
13949184319126044670;15394;7;15394;55;0
13950821560568169487;19219;10;19219;10;1
13950821560568169487;13189;2;13189;10;0
13950821560568169487;14409;5;14409;5;1
13950821560568169487;16522;13;16522;13;1
13950821560568169487;11603;16;11603;16;1
13950821560568169487;16631;13;16631;13;1
13950821560568169487;19645;1;19645;120;0
13950821560568169487;13930;1;13930;4;0
13950821560568169487;15210;2;15210;4;0
13950821560568169487;16438;7;16438;7;1
13950821560568169487;13272;5;13272;20;0
13950821560568169487;16709;13;16709;13;1
13950821560568169487;14396;4;14396;4;1
13950821560568169487;16147;2;16147;10;0
13950821560568169487;17077;1;17077;15;0
13952050894977763550;17820;7;17820;14;0
13952050894977763550;11577;1;11577;6;0
13952050894977763550;18089;26;18089;44;1
13952050894977763550;18362;1;18362;10;0
13952050894977763550;16438;1;16438;7;0
13952050894977763550;15286;1;15286;65;0
13952050894977763550;17653;8;17653;16;0
13952050894977763550;18338;2;18338;37;0
13952050894977763550;15285;2;15285;96;0
13952050894977763550;17517;7;17517;10;1
1395533466009707825;15288;1;15288;6;0
1395533466009707825;17518;8;17518;82;0
1395533466009707825;15387;2;15387;49;0
1395533466009707825;16714;1;16714;8;0
1395533466009707825;17241;7;17241;50;0
1395533466009707825;15285;7;15285;96;0
1395533466009707825;19628;1;19628;38;0
1395533466009707825;7735;32;7735;75;1
1395533466009707825;16724;8;16724;39;0
1395533466009707825;19026;5;19026;56;0
13978683195599309714;11603;3;11603;16;0
13978683195599309714;17694;1;17694;4;0
13978683195599309714;7682;3;7682;16;0
13978683195599309714;13286;1;13286;26;0
13986427058085294054;16147;1;16147;10;0
13986427058085294054;16073;8;16073;10;1
13986427058085294054;16651;1;16651;2;0
13986427058085294054;12561;9;12561;9;1
13986427058085294054;12304;5;12304;230;0
13986427058085294054;18373;1;18373;13;0
13986427058085294054;18814;2;18814;3;1
13986427058085294054;13951;10;13951;13;1
13986961812940376231;12304;1;12304;230;0
13990799606337399296;12304;9;12304;230;0
13990799606337399296;11862;2;11862;35;0
14006582484477090632;13109;1;13109;10;0
14006582484477090632;12561;9;12561;9;1
14006582484477090632;18441;1;18441;13;0
14006582484477090632;15637;2;15637;13;0
14006582484477090632;18697;1;18697;10;0
14006582484477090632;13803;4;13803;10;0
14012694868462207381;13725;1;13725;6;0
14012694868462207381;18256;3;18256;4;1
14012694868462207381;16630;1;16630;3;0
14012694868462207381;18026;10;18026;20;1
14012694868462207381;15289;23;15289;46;1
14012694868462207381;15369;14;15369;28;1
14012694868462207381;18300;2;18300;9;0
14012694868462207381;16592;4;16592;8;0
14012694868462207381;15384;1;15384;20;0
